exam_id_1,course_1,exam_id_2,course_2,coenrollment
1-CS-1110-LEC-1030545-2,CS 1110,1-MATH-2930-LEC-4910565-3,MATH 2930,38
1-CS-1110-LEC-1030545-1,CS 1110,1-MATH-2940-LEC-1773944-2,MATH 2940,28
1-CS-1110-LEC-1030545-2,CS 1110,1-MATH-2940-LEC-1773944-2,MATH 2940,28
1-CS-1110-LEC-1030545-1,CS 1110,1-MATH-3110-LEC-5225943-1,MATH 3110,1
1-CS-1110-LEC-1030545-1,CS 1110,1-MATH-3110-LEC-5225943-2,MATH 3110,1
1-CS-1110-LEC-1030545-2,CS 1110,1-MATH-3110-LEC-5225943-1,MATH 3110,1
1-CS-1110-LEC-1030545-2,CS 1110,1-MATH-3110-LEC-5225943-2,MATH 3110,1
1-CS-1110-LEC-1030545-1,CS 1110,1-MATH-4310-LEC-5226216-1,MATH 4310,1
1-CS-1110-LEC-1030545-1,CS 1110,1-MATH-4310-LEC-5226216-2,MATH 4310,1
1-CS-1110-LEC-1030545-2,CS 1110,1-MATH-4310-LEC-5226216-1,MATH 4310,1
1-CS-1110-LEC-1030545-2,CS 1110,1-MATH-4310-LEC-5226216-2,MATH 4310,1
1-CS-1110-LEC-1030545-1,CS 1110,1-NTRES-1201-LEC-1266548-1,NTRES 1201,2
1-CS-1110-LEC-1030545-2,CS 1110,1-NTRES-1201-LEC-1266548-1,NTRES 1201,2
1-CS-1110-LEC-1030545-1,CS 1110,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,1
1-CS-1110-LEC-1030545-1,CS 1110,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,1
1-CS-1110-LEC-1030545-2,CS 1110,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,1
1-CS-1110-LEC-1030545-2,CS 1110,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,1
1-CS-1110-LEC-1030545-1,CS 1110,1-ORIE-3120-LEC-2449445-1,ORIE 3120,2
1-CS-1110-LEC-1030545-2,CS 1110,1-ORIE-3120-LEC-2449445-1,ORIE 3120,2
1-CS-1110-LEC-1030545-1,CS 1110,1-ORIE-3510-LEC-3203494-1,ORIE 3510,1
1-CS-1110-LEC-1030545-2,CS 1110,1-ORIE-3510-LEC-3203494-1,ORIE 3510,1
1-CS-1110-LEC-1030545-1,CS 1110,1-PAM-2030-LEC-1836103-1,PAM 2030,3
1-CS-1110-LEC-1030545-2,CS 1110,1-PAM-2030-LEC-1836103-1,PAM 2030,3
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-1112-LEC-1022590-2,PHYS 1112,82
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-1112-LEC-1022590-2,PHYS 1112,82
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-1116-LEC-2028972-1,PHYS 1116,4
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-1116-LEC-2028972-2,PHYS 1116,4
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-1116-LEC-2028972-1,PHYS 1116,4
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-1116-LEC-2028972-2,PHYS 1116,4
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-2208-LEC-1035306-1,PHYS 2208,5
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-2208-LEC-1035306-2,PHYS 2208,5
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-2208-LEC-1035306-1,PHYS 2208,5
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-2208-LEC-1035306-2,PHYS 2208,5
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-2213-LEC-1008658-1,PHYS 2213,12
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-2213-LEC-1008658-1,PHYS 2213,12
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-2217-LEC-1009483-1,PHYS 2217,9
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-2217-LEC-1009483-2,PHYS 2217,9
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-2217-LEC-1009483-1,PHYS 2217,9
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-2217-LEC-1009483-2,PHYS 2217,9
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-3318-LEC-2319573-1,PHYS 3318,2
1-CS-1110-LEC-1030545-1,CS 1110,1-PHYS-3318-LEC-2319573-2,PHYS 3318,2
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-3318-LEC-2319573-1,PHYS 3318,2
1-CS-1110-LEC-1030545-2,CS 1110,1-PHYS-3318-LEC-2319573-2,PHYS 3318,2
1-CS-1110-LEC-1030545-1,CS 1110,1-PSYCH-3420-LEC-1013419-1,PSYCH 3420,1
1-CS-1110-LEC-1030545-1,CS 1110,1-PSYCH-3420-LEC-1013419-2,PSYCH 3420,1
1-CS-1110-LEC-1030545-2,CS 1110,1-PSYCH-3420-LEC-1013419-1,PSYCH 3420,1
1-CS-1110-LEC-1030545-2,CS 1110,1-PSYCH-3420-LEC-1013419-2,PSYCH 3420,1
1-CS-1110-LEC-1030545-1,CS 1110,1-STSCI-1380-LEC-1757307-1,STSCI 1380,2
1-CS-1110-LEC-1030545-1,CS 1110,1-STSCI-1380-LEC-1757307-2,STSCI 1380,2
1-CS-1110-LEC-1030545-2,CS 1110,1-STSCI-1380-LEC-1757307-1,STSCI 1380,2
1-CS-1110-LEC-1030545-2,CS 1110,1-STSCI-1380-LEC-1757307-2,STSCI 1380,2
1-CS-1110-LEC-1030545-1,CS 1110,1-STSCI-2150-LEC-1319792-1,STSCI 2150,4
1-CS-1110-LEC-1030545-1,CS 1110,1-STSCI-2150-LEC-1319792-2,STSCI 2150,4
1-CS-1110-LEC-1030545-1,CS 1110,1-STSCI-2150-LEC-1319792-3,STSCI 2150,4
1-CS-1110-LEC-1030545-2,CS 1110,1-STSCI-2150-LEC-1319792-1,STSCI 2150,4
1-CS-1110-LEC-1030545-2,CS 1110,1-STSCI-2150-LEC-1319792-2,STSCI 2150,4
1-CS-1110-LEC-1030545-2,CS 1110,1-STSCI-2150-LEC-1319792-3,STSCI 2150,4
1-CS-1112-LEC-2122809-1,CS 1112,1-CS-2110-LEC-1013445-1,CS 2110,1
1-CS-1112-LEC-2122809-2,CS 1112,1-CS-2110-LEC-1013445-1,CS 2110,1
1-CS-1112-LEC-2122809-1,CS 1112,1-CS-2800-LEC-1317422-1,CS 2800,1
1-CS-1112-LEC-2122809-1,CS 1112,1-CS-2800-LEC-1317422-2,CS 2800,1
1-CS-1112-LEC-2122809-2,CS 1112,1-CS-2800-LEC-1317422-1,CS 2800,1
1-CS-1112-LEC-2122809-2,CS 1112,1-CS-2800-LEC-1317422-2,CS 2800,1
1-CS-1112-LEC-2122809-1,CS 1112,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-CS-1112-LEC-2122809-2,CS 1112,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-CS-1112-LEC-2122809-1,CS 1112,1-ECON-1110-LEC-1013157-1,ECON 1110,5
1-CS-1112-LEC-2122809-1,CS 1112,1-ECON-1110-LEC-1013157-2,ECON 1110,5
1-CS-1112-LEC-2122809-2,CS 1112,1-ECON-1110-LEC-1013157-1,ECON 1110,5
1-CS-1112-LEC-2122809-2,CS 1112,1-ECON-1110-LEC-1013157-2,ECON 1110,5
1-CS-1112-LEC-2122809-1,CS 1112,1-ECON-1120-LEC-4995316-1,ECON 1120,2
1-CS-1112-LEC-2122809-1,CS 1112,1-ECON-1120-LEC-4995316-2,ECON 1120,2
1-CS-1112-LEC-2122809-2,CS 1112,1-ECON-1120-LEC-4995316-1,ECON 1120,2
1-CS-1112-LEC-2122809-2,CS 1112,1-ECON-1120-LEC-4995316-2,ECON 1120,2
1-CS-1112-LEC-2122809-1,CS 1112,1-HADM-4300-LEC-1025669-1,HADM 4300,1
1-CS-1112-LEC-2122809-2,CS 1112,1-HADM-4300-LEC-1025669-1,HADM 4300,1
1-CS-1112-LEC-2122809-1,CS 1112,1-ENGRD-2020-LEC-5010002-1,ENGRD 2020,8
1-CS-1112-LEC-2122809-1,CS 1112,1-ENGRD-2020-LEC-5010002-2,ENGRD 2020,8
1-CS-1112-LEC-2122809-2,CS 1112,1-ENGRD-2020-LEC-5010002-1,ENGRD 2020,8
1-CS-1112-LEC-2122809-2,CS 1112,1-ENGRD-2020-LEC-5010002-2,ENGRD 2020,8
1-CS-1112-LEC-2122809-1,CS 1112,1-MAE-2030-LEC-1000196-1,MAE 2030,1
1-CS-1112-LEC-2122809-1,CS 1112,1-MAE-2030-LEC-1000196-2,MAE 2030,1
1-CS-1112-LEC-2122809-1,CS 1112,1-MAE-2030-LEC-1000196-3,MAE 2030,1
1-CS-1112-LEC-2122809-2,CS 1112,1-MAE-2030-LEC-1000196-1,MAE 2030,1
1-CS-1112-LEC-2122809-2,CS 1112,1-MAE-2030-LEC-1000196-2,MAE 2030,1
1-CS-1112-LEC-2122809-2,CS 1112,1-MAE-2030-LEC-1000196-3,MAE 2030,1
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-1120-LEC-4410426-1,MATH 1120,1
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-1120-LEC-4410426-2,MATH 1120,1
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-1120-LEC-4410426-1,MATH 1120,1
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-1120-LEC-4410426-2,MATH 1120,1
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-1910-LEC-3100315-1,MATH 1910,8
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-1910-LEC-3100315-2,MATH 1910,8
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-1910-LEC-3100315-1,MATH 1910,8
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-1910-LEC-3100315-2,MATH 1910,8
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-1920-LEC-2554568-1,MATH 1920,80
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-1920-LEC-2554568-2,MATH 1920,80
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-1920-LEC-2554568-3,MATH 1920,80
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-1920-LEC-2554568-1,MATH 1920,80
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-1920-LEC-2554568-2,MATH 1920,80
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-1920-LEC-2554568-3,MATH 1920,80
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2210-LEC-1836834-1,MATH 2210,2
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2210-LEC-1836834-2,MATH 2210,2
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2210-LEC-1836834-1,MATH 2210,2
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2210-LEC-1836834-2,MATH 2210,2
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2220-LEC-5111756-1,MATH 2220,1
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2220-LEC-5111756-2,MATH 2220,1
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2220-LEC-5111756-1,MATH 2220,1
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2220-LEC-5111756-2,MATH 2220,1
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2930-LEC-4910565-1,MATH 2930,44
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2930-LEC-4910565-2,MATH 2930,44
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2930-LEC-4910565-3,MATH 2930,44
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2930-LEC-4910565-1,MATH 2930,44
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2930-LEC-4910565-2,MATH 2930,44
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2930-LEC-4910565-3,MATH 2930,44
1-CS-1112-LEC-2122809-1,CS 1112,1-MATH-2940-LEC-1773944-2,MATH 2940,10
1-CS-1112-LEC-2122809-2,CS 1112,1-MATH-2940-LEC-1773944-2,MATH 2940,10
1-CS-1112-LEC-2122809-1,CS 1112,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,2
1-CS-1112-LEC-2122809-1,CS 1112,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,2
1-CS-1112-LEC-2122809-2,CS 1112,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,2
1-CS-1112-LEC-2122809-2,CS 1112,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,2
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-1112-LEC-1022590-2,PHYS 1112,88
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-1112-LEC-1022590-2,PHYS 1112,88
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-1116-LEC-2028972-1,PHYS 1116,2
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-1116-LEC-2028972-2,PHYS 1116,2
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-1116-LEC-2028972-1,PHYS 1116,2
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-1116-LEC-2028972-2,PHYS 1116,2
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-2213-LEC-1008658-1,PHYS 2213,15
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-2213-LEC-1008658-1,PHYS 2213,15
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-2214-LEC-1017932-1,PHYS 2214,2
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-2214-LEC-1017932-2,PHYS 2214,2
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-2214-LEC-1017932-1,PHYS 2214,2
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-2214-LEC-1017932-2,PHYS 2214,2
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-2217-LEC-1009483-1,PHYS 2217,4
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-2217-LEC-1009483-2,PHYS 2217,4
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-2217-LEC-1009483-1,PHYS 2217,4
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-2217-LEC-1009483-2,PHYS 2217,4
1-CS-1112-LEC-2122809-1,CS 1112,1-PHYS-4443-LEC-1013508-1,PHYS 4443,1
1-CS-1112-LEC-2122809-2,CS 1112,1-PHYS-4443-LEC-1013508-1,PHYS 4443,1
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-2800-LEC-1317422-1,CS 2800,108
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-2800-LEC-1317422-2,CS 2800,108
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-3110-LEC-1274957-1,CS 3110,3
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-3110-LEC-1274957-2,CS 3110,3
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-3410-LEC-4149077-1,CS 3410,1
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-3410-LEC-4149077-2,CS 3410,1
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-4410-LEC-1023811-1,CS 4410,6
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-4780-LEC-1299423-1,CS 4780,1
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-4780-LEC-1299423-2,CS 4780,1
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-4820-LEC-1041188-1,CS 4820,5
1-CS-2110-LEC-1013445-1,CS 2110,1-CS-4820-LEC-1041188-2,CS 4820,5
1-CS-2110-LEC-1013445-1,CS 2110,1-EAS-1700-LEC-1035118-1,EAS 1700,9
1-CS-2110-LEC-1013445-1,CS 2110,1-EAS-3420-LEC-1845380-1,EAS 3420,1
1-CS-2110-LEC-1013445-1,CS 2110,1-ECE-1210-LEC-1770255-1,ECE 1210,3
1-CS-2110-LEC-1013445-1,CS 2110,1-ECE-1210-LEC-1770255-2,ECE 1210,3
1-CS-2110-LEC-1013445-1,CS 2110,1-ECE-2200-LEC-1008745-1,ECE 2200,13
1-CS-2110-LEC-1013445-1,CS 2110,1-ECE-2200-LEC-1008745-2,ECE 2200,13
1-CS-2110-LEC-1013445-1,CS 2110,1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,3
1-CS-2110-LEC-1013445-1,CS 2110,1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,3
1-CS-2110-LEC-1013445-1,CS 2110,1-ECON-1110-LEC-1013157-1,ECON 1110,28
1-CS-2110-LEC-1013445-1,CS 2110,1-ECON-1110-LEC-1013157-2,ECON 1110,28
1-CS-2110-LEC-1013445-1,CS 2110,1-ECON-1120-LEC-4995316-1,ECON 1120,33
1-CS-2110-LEC-1013445-1,CS 2110,1-ECON-1120-LEC-4995316-2,ECON 1120,33
1-CS-2110-LEC-1013445-1,CS 2110,1-ECON-3810-LEC-1002152-1,ECON 3810,1
1-CS-2110-LEC-1013445-1,CS 2110,1-ENGRD-3200-LEC-1022345-1,ENGRD 3200,1
1-CS-2110-LEC-1013445-1,CS 2110,1-HADM-4300-LEC-1025669-1,HADM 4300,4
1-CS-2110-LEC-1013445-1,CS 2110,1-ENGRD-2020-LEC-5010002-1,ENGRD 2020,5
1-CS-2110-LEC-1013445-1,CS 2110,1-ENGRD-2020-LEC-5010002-2,ENGRD 2020,5
1-CS-2110-LEC-1013445-1,CS 2110,1-MAE-2030-LEC-1000196-1,MAE 2030,4
1-CS-2110-LEC-1013445-1,CS 2110,1-MAE-2030-LEC-1000196-2,MAE 2030,4
1-CS-2110-LEC-1013445-1,CS 2110,1-MAE-2030-LEC-1000196-3,MAE 2030,4
1-CS-2110-LEC-1013445-1,CS 2110,1-MAE-3240-LEC-2316377-1,MAE 3240,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MAE-3240-LEC-2316377-2,MAE 3240,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MAE-3260-LEC-1295723-1,MAE 3260,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MAE-3260-LEC-1295723-2,MAE 3260,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1110-LEC-4970435-1,MATH 1110,9
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1110-LEC-4970435-2,MATH 1110,9
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1110-LEC-4970435-3,MATH 1110,9
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1120-LEC-4410426-1,MATH 1120,30
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1120-LEC-4410426-2,MATH 1120,30
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1910-LEC-3100315-1,MATH 1910,3
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1910-LEC-3100315-2,MATH 1910,3
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1920-LEC-2554568-1,MATH 1920,65
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1920-LEC-2554568-2,MATH 1920,65
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-1920-LEC-2554568-3,MATH 1920,65
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2130-LEC-1771018-1,MATH 2130,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2130-LEC-1771018-2,MATH 2130,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2210-LEC-1836834-1,MATH 2210,31
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2210-LEC-1836834-2,MATH 2210,31
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2220-LEC-5111756-1,MATH 2220,20
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2220-LEC-5111756-2,MATH 2220,20
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2930-LEC-4910565-1,MATH 2930,29
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2930-LEC-4910565-2,MATH 2930,29
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2930-LEC-4910565-3,MATH 2930,29
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-2940-LEC-1773944-2,MATH 2940,77
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-3110-LEC-5225943-1,MATH 3110,6
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-3110-LEC-5225943-2,MATH 3110,6
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-3360-LEC-1094000-1,MATH 3360,6
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-3360-LEC-1094000-2,MATH 3360,6
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-4310-LEC-5226216-1,MATH 4310,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-4310-LEC-5226216-2,MATH 4310,2
1-CS-2110-LEC-1013445-1,CS 2110,1-MATH-4740-LEC-3116701-1,MATH 4740,2
1-CS-2110-LEC-1013445-1,CS 2110,1-NS-2600-LEC-1859921-1,NS 2600,1
1-CS-2110-LEC-1013445-1,CS 2110,1-NS-3410-LEC-1837510-1,NS 3410,1
1-CS-2110-LEC-1013445-1,CS 2110,1-NS-3410-LEC-1837510-2,NS 3410,1
1-CS-2110-LEC-1013445-1,CS 2110,1-NS-3410-LEC-1837510-3,NS 3410,1
1-CS-2110-LEC-1013445-1,CS 2110,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,16
1-CS-2110-LEC-1013445-1,CS 2110,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,16
1-CS-2110-LEC-1013445-1,CS 2110,1-ORIE-3120-LEC-2449445-1,ORIE 3120,11
1-CS-2110-LEC-1013445-1,CS 2110,1-ORIE-3310-LEC-1292845-1,ORIE 3310,4
1-CS-2110-LEC-1013445-1,CS 2110,1-ORIE-3310-LEC-1292845-2,ORIE 3310,4
1-CS-2110-LEC-1013445-1,CS 2110,1-ORIE-3510-LEC-3203494-1,ORIE 3510,4
1-CS-2110-LEC-1013445-1,CS 2110,1-ORIE-4600-LEC-1223442-1,ORIE 4600,1
1-CS-2110-LEC-1013445-1,CS 2110,1-ORIE-4600-LEC-1223442-2,ORIE 4600,1
1-CS-2110-LEC-1013445-1,CS 2110,1-PAM-2030-LEC-1836103-1,PAM 2030,1
1-CS-2110-LEC-1013445-1,CS 2110,1-PHIL-3310-LEC-1006885-1,PHIL 3310,1
1-CS-2110-LEC-1013445-1,CS 2110,1-PHIL-3310-LEC-1006885-2,PHIL 3310,1
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-1112-LEC-1022590-2,PHYS 1112,31
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-1116-LEC-2028972-1,PHYS 1116,8
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-1116-LEC-2028972-2,PHYS 1116,8
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-2208-LEC-1035306-1,PHYS 2208,9
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-2208-LEC-1035306-2,PHYS 2208,9
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-2213-LEC-1008658-1,PHYS 2213,40
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-2214-LEC-1017932-1,PHYS 2214,17
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-2214-LEC-1017932-2,PHYS 2214,17
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-2217-LEC-1009483-1,PHYS 2217,8
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-2217-LEC-1009483-2,PHYS 2217,8
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-3318-LEC-2319573-1,PHYS 3318,6
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-3318-LEC-2319573-2,PHYS 3318,6
1-CS-2110-LEC-1013445-1,CS 2110,1-PHYS-4443-LEC-1013508-1,PHYS 4443,1
1-CS-2110-LEC-1013445-1,CS 2110,1-STSCI-1380-LEC-1757307-1,STSCI 1380,1
1-CS-2110-LEC-1013445-1,CS 2110,1-STSCI-1380-LEC-1757307-2,STSCI 1380,1
1-CS-2110-LEC-1013445-1,CS 2110,1-STSCI-2150-LEC-1319792-1,STSCI 2150,6
1-CS-2110-LEC-1013445-1,CS 2110,1-STSCI-2150-LEC-1319792-2,STSCI 2150,6
1-CS-2110-LEC-1013445-1,CS 2110,1-STSCI-2150-LEC-1319792-3,STSCI 2150,6
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-3110-LEC-1274957-1,CS 3110,80
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-3110-LEC-1274957-2,CS 3110,80
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-3110-LEC-1274957-1,CS 3110,80
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-3110-LEC-1274957-2,CS 3110,80
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-3410-LEC-4149077-1,CS 3410,12
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-3410-LEC-4149077-2,CS 3410,12
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-3410-LEC-4149077-1,CS 3410,12
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-3410-LEC-4149077-2,CS 3410,12
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-4120-LEC-1261522-1,CS 4120,1
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-4120-LEC-1261522-1,CS 4120,1
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-4410-LEC-1023811-1,CS 4410,3
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-4410-LEC-1023811-1,CS 4410,3
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-4700-LEC-3497310-1,CS 4700,3
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-4700-LEC-3497310-1,CS 4700,3
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-4780-LEC-1299423-1,CS 4780,1
1-CS-2800-LEC-1317422-1,CS 2800,1-CS-4780-LEC-1299423-2,CS 4780,1
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-4780-LEC-1299423-1,CS 4780,1
1-CS-2800-LEC-1317422-2,CS 2800,1-CS-4780-LEC-1299423-2,CS 4780,1
1-CS-2800-LEC-1317422-1,CS 2800,1-EAS-1700-LEC-1035118-1,EAS 1700,10
1-CS-2800-LEC-1317422-2,CS 2800,1-EAS-1700-LEC-1035118-1,EAS 1700,10
1-CS-2800-LEC-1317422-1,CS 2800,1-ECE-1210-LEC-1770255-1,ECE 1210,2
1-CS-2800-LEC-1317422-1,CS 2800,1-ECE-1210-LEC-1770255-2,ECE 1210,2
1-CS-2800-LEC-1317422-2,CS 2800,1-ECE-1210-LEC-1770255-1,ECE 1210,2
1-CS-2800-LEC-1317422-2,CS 2800,1-ECE-1210-LEC-1770255-2,ECE 1210,2
1-CS-2800-LEC-1317422-1,CS 2800,1-ECE-2200-LEC-1008745-1,ECE 2200,6
1-CS-2800-LEC-1317422-1,CS 2800,1-ECE-2200-LEC-1008745-2,ECE 2200,6
1-CS-2800-LEC-1317422-2,CS 2800,1-ECE-2200-LEC-1008745-1,ECE 2200,6
1-CS-2800-LEC-1317422-2,CS 2800,1-ECE-2200-LEC-1008745-2,ECE 2200,6
1-CS-2800-LEC-1317422-1,CS 2800,1-ECON-1110-LEC-1013157-1,ECON 1110,28
